Date,ProductID,OurPrice,CompetitorPrice,UnitsSold,Inventory
2024-01-16,P043,53.36,53.03,79,89
2024-01-17,P043,60.55,52.53,71,219
2024-01-18,P043,54.18,48.44,82,75
2024-01-19,P043,54.87,50.86,76,292
2024-01-20,P043,50.95,57.35,93,79
2024-01-21,P043,59.69,55.7,95,289
2024-01-22,P043,62.29,54.68,90,83
2024-01-23,P043,55.22,49.12,64,192
2024-01-24,P043,60.5,60.86,91,297
2024-01-25,P043,57.78,59.97,80,64
2024-01-26,P043,63.74,59.35,71,171
2024-01-27,P043,53.41,52.0,84,236
2024-01-28,P043,48.81,44.1,80,145
2024-01-29,P043,46.79,44.35,79,99
2024-01-30,P043,50.42,50.56,81,195
2024-01-31,P043,46.76,44.55,75,279
2024-02-01,P043,49.07,48.97,108,99
2024-02-02,P043,49.48,45.35,81,190
2024-02-03,P043,54.91,53.78,91,225
2024-02-04,P043,59.7,54.05,84,198
2024-02-05,P043,55.14,55.63,77,66
2024-02-06,P043,53.03,47.71,71,208
2024-02-07,P043,60.61,53.76,75,217
2024-02-08,P043,51.92,43.93,70,199
2024-02-09,P043,52.96,48.73,80,139
2024-02-10,P043,51.84,46.2,70,201
2024-02-11,P043,43.73,43.33,91,268
2024-02-12,P043,69.06,70.69,90,192
2024-02-13,P043,52.79,49.45,86,201
2024-02-14,P043,54.49,50.47,77,64
2024-02-15,P043,58.44,56.35,69,194
2024-02-16,P043,51.84,50.96,105,86
2024-02-17,P043,51.0,44.87,88,104
2024-02-18,P043,51.0,46.89,82,56
2024-02-19,P043,51.29,47.56,77,79
2024-02-20,P043,61.41,57.6,91,213
2024-02-21,P043,57.86,50.51,77,75
2024-02-22,P043,62.43,58.41,67,149
2024-02-23,P043,57.24,57.02,87,66
2024-02-24,P043,55.17,52.34,76,163
2024-02-25,P043,58.85,55.47,99,104
2024-02-26,P043,47.7,44.93,85,124
2024-02-27,P043,62.84,59.51,83,234
2024-02-28,P043,61.5,61.06,91,297
2024-02-29,P043,54.85,50.08,73,288
2024-01-01,P044,79.32,76.86,59,184
2024-01-02,P044,78.18,76.63,47,126
2024-01-03,P044,77.53,79.13,72,169
2024-01-04,P044,79.5,76.9,53,187
2024-01-05,P044,85.98,82.2,57,97
2024-01-06,P044,76.84,72.39,65,194
2024-01-07,P044,79.8,70.98,50,120
2024-01-08,P044,85.14,85.46,61,92
2024-01-09,P044,81.37,82.47,74,50
2024-01-10,P044,80.85,74.58,60,128
2024-01-11,P044,81.68,80.14,53,231
2024-01-12,P044,76.64,69.68,46,161
2024-01-13,P044,89.24,86.27,49,135
2024-01-14,P044,70.88,62.31,52,92
2024-01-15,P044,77.17,72.49,50,278
2024-01-16,P044,84.97,89.84,71,239
2024-01-17,P044,85.68,88.18,61,231
2024-01-18,P044,84.67,88.67,69,176
2024-01-19,P044,75.85,69.68,74,210
2024-01-20,P044,79.74,75.07,68,104
2024-01-21,P044,78.56,72.17,47,128
2024-01-22,P044,83.28,82.21,48,297
2024-01-23,P044,81.29,78.16,54,107
2024-01-24,P044,82.45,86.65,82,164
2024-01-25,P044,81.69,80.77,66,207
2024-01-26,P044,76.39,72.55,64,86
2024-01-27,P044,71.44,70.58,51,282
2024-01-28,P044,84.81,79.1,62,97
2024-01-29,P044,80.94,75.77,56,201
2024-01-30,P044,80.78,77.91,52,258
2024-01-31,P044,76.34,73.01,65,294
2024-02-01,P044,74.73,71.19,44,112
2024-02-02,P044,86.71,84.47,61,129
2024-02-03,P044,80.14,75.09,43,292
2024-02-04,P044,89.76,88.09,47,110
2024-02-05,P044,73.03,69.81,58,216
2024-02-06,P044,78.66,77.61,65,291
2024-02-07,P044,86.03,81.69,67,177
2024-02-08,P044,77.45,77.52,59,281
2024-02-09,P044,79.85,73.35,57,96
2024-02-10,P044,72.64,65.38,46,159
2024-02-11,P044,77.0,73.48,65,206
2024-02-12,P044,80.68,80.22,70,211
2024-02-13,P044,78.58,72.37,65,273
2024-02-14,P044,79.6,75.97,44,278
2024-02-15,P044,76.96,74.9,53,237
2024-02-16,P044,75.73,74.87,46,54
2024-02-17,P044,81.59,79.02,62,248
2024-02-18,P044,79.37,75.86,76,194
2024-02-19,P044,82.79,80.33,65,163
2024-02-20,P044,84.78,80.76,50,217
2024-02-21,P044,79.38,78.07,70,230
2024-02-22,P044,82.55,71.45,52,60
2024-02-23,P044,86.43,75.38,50,254
2024-02-24,P044,72.65,71.05,63,222
2024-02-25,P044,84.6,76.58,45,183
2024-02-26,P044,81.39,72.18,56,185
2024-02-27,P044,73.23,73.39,51,112
2024-02-28,P044,80.01,77.9,58,264
2024-02-29,P044,78.16,75.5,63,160
2024-01-01,P045,60.31,56.82,87,159
2024-01-02,P045,68.28,66.18,86,199
2024-01-03,P045,65.02,61.32,69,67
2024-01-04,P045,63.16,60.09,79,263
2024-01-05,P045,71.55,67.85,68,188
2024-01-06,P045,62.24,67.74,81,272
2024-01-07,P045,63.01,54.92,75,207
2024-01-08,P045,75.44,72.81,77,147
2024-01-09,P045,63.81,62.48,78,299
2024-01-10,P045,72.65,67.97,78,109
2024-01-11,P045,61.93,60.18,80,249
2024-01-12,P045,60.01,54.26,81,81
2024-01-13,P045,68.97,62.82,79,125
2024-01-14,P045,63.19,57.74,75,191
2024-01-15,P045,62.33,55.1,81,62
2024-01-16,P045,67.05,67.94,76,199
2024-01-17,P045,69.81,65.96,85,92
2024-01-18,P045,60.88,59.93,90,286
2024-01-19,P045,53.33,49.53,69,149
2024-01-20,P045,60.2,62.01,85,117
2024-01-21,P045,62.62,60.26,93,224
2024-01-22,P045,63.57,64.85,96,299
2024-01-23,P045,60.35,60.64,85,200
2024-01-24,P045,72.2,67.04,99,228
2024-01-25,P045,64.39,58.09,87,182
2024-01-26,P045,62.39,58.19,76,273
2024-01-27,P045,67.5,60.79,78,143
2024-01-28,P045,66.18,65.79,84,203
2024-01-29,P045,72.28,71.07,83,137
2024-01-30,P045,71.84,64.11,62,65
2024-01-31,P045,58.65,57.83,88,72
2024-02-01,P045,68.51,62.76,78,185
2024-02-02,P045,59.29,56.59,67,154
2024-02-03,P045,72.51,70.68,79,185
2024-02-04,P045,58.06,60.08,85,236
2024-02-05,P045,73.59,69.6,79,170
2024-02-06,P045,57.19,54.13,85,268
2024-02-07,P045,69.71,66.23,76,289
2024-02-08,P045,65.45,67.98,77,250
2024-02-09,P045,73.67,61.77,81,77
2024-02-10,P045,72.35,71.86,79,51
2024-02-11,P045,69.81,69.35,83,246
2024-02-12,P045,63.88,55.24,80,79
2024-02-13,P045,68.73,64.39,73,72
2024-02-14,P045,65.47,63.05,71,108
2024-02-15,P045,57.32,55.78,91,65
2024-02-16,P045,62.81,60.68,69,237
2024-02-17,P045,59.5,62.81,85,164
2024-02-18,P045,66.08,58.52,67,169
2024-02-19,P045,71.03,72.38,93,51
2024-02-20,P045,60.11,59.76,80,207
2024-02-21,P045,73.54,69.13,69,233
2024-02-22,P045,72.12,73.16,77,274
2024-02-23,P045,63.24,63.9,81,292
2024-02-24,P045,61.28,62.35,97,54
2024-02-25,P045,76.13,73.26,82,212
2024-02-26,P045,58.19,52.33,67,276
2024-02-27,P045,66.64,62.83,77,237
2024-02-28,P045,66.24,61.98,72,216
2024-02-29,P045,68.77,69.84,89,169
2024-01-01,P046,39.93,36.89,26,229
2024-01-02,P046,45.43,44.03,21,274
2024-01-03,P046,39.21,31.3,14,263
2024-01-04,P046,48.62,47.45,21,207
2024-01-05,P046,39.28,36.67,30,163
2024-01-06,P046,36.4,37.99,18,113
2024-01-07,P046,44.78,35.67,16,297
2024-01-08,P046,44.6,44.05,23,287
2024-01-09,P046,40.18,34.94,14,206
2024-01-10,P046,58.73,56.09,18,207
2024-01-11,P046,38.99,40.11,20,113
2024-01-12,P046,42.52,36.99,8,235
2024-01-13,P046,35.67,27.54,17,183
2024-01-14,P046,47.25,45.24,26,127
2024-01-15,P046,45.38,37.59,14,217
2024-01-16,P046,50.87,46.21,17,220
2024-01-17,P046,41.86,40.83,25,77
2024-01-18,P046,52.61,56.22,22,288
2024-01-19,P046,41.6,32.64,14,245
2024-01-20,P046,42.83,44.54,29,56
2024-01-21,P046,54.43,55.86,24,146
2024-01-22,P046,51.4,46.72,20,253
2024-01-23,P046,42.01,42.87,23,209
2024-01-24,P046,46.42,38.61,15,82
2024-01-25,P046,43.53,40.29,25,210
2024-01-26,P046,38.67,38.44,28,195
2024-01-27,P046,44.77,38.93,15,245
2024-01-28,P046,32.84,29.2,21,57
2024-01-29,P046,49.64,43.34,19,115
2024-01-30,P046,34.12,28.83,18,292
2024-01-31,P046,41.0,38.17,24,117
2024-02-01,P046,46.3,40.71,14,50
2024-02-02,P046,42.81,37.34,18,137
2024-02-03,P046,39.23,37.22,17,129
2024-02-04,P046,38.23,33.27,15,195
2024-02-05,P046,43.35,38.21,20,265
2024-02-06,P046,48.18,45.04,16,277
2024-02-07,P046,45.6,39.51,15,84
2024-02-08,P046,45.36,40.55,18,140
2024-02-09,P046,46.97,38.55,17,204
2024-02-10,P046,46.24,41.95,15,113
2024-02-11,P046,52.91,44.85,10,211
2024-02-12,P046,29.54,22.26,13,103
2024-02-13,P046,47.83,45.75,22,245
2024-02-14,P046,34.29,28.88,14,155
2024-02-15,P046,49.98,46.67,17,185
2024-02-16,P046,51.24,44.42,18,124
2024-02-17,P046,48.21,43.5,21,140
2024-02-18,P046,38.98,38.17,9,75
2024-02-19,P046,45.97,41.03,14,224
2024-02-20,P046,34.59,27.24,18,207
2024-02-21,P046,42.24,30.26,9,254
2024-02-22,P046,49.01,45.07,17,272
2024-02-23,P046,45.72,41.34,21,97
2024-02-24,P046,46.02,47.53,25,269
2024-02-25,P046,44.64,46.28,23,152
2024-02-26,P046,45.67,38.5,14,106
2024-02-27,P046,50.05,45.72,26,167
2024-02-28,P046,44.01,40.25,15,154
2024-02-29,P046,47.47,46.63,16,270
2024-01-01,P047,92.57,91.5,34,187
2024-01-02,P047,93.28,89.23,24,111
2024-01-03,P047,96.35,93.12,22,65
2024-01-04,P047,96.67,90.12,32,261
2024-01-05,P047,101.33,97.11,34,216
2024-01-06,P047,96.98,92.42,22,288
2024-01-07,P047,92.17,86.48,25,142
2024-01-08,P047,97.6,95.24,32,186
2024-01-09,P047,89.19,86.74,27,182
2024-01-10,P047,105.33,100.7,22,135
2024-01-11,P047,98.5,97.48,27,263
2024-01-12,P047,100.94,95.8,23,205
2024-01-13,P047,92.35,86.37,19,211
2024-01-14,P047,102.81,92.77,23,111
2024-01-15,P047,96.69,93.63,24,231
2024-01-16,P047,99.79,100.12,27,78
2024-01-17,P047,99.53,95.13,23,90
2024-01-18,P047,102.13,95.57,15,275
2024-01-19,P047,84.95,79.69,22,212
2024-01-20,P047,96.14,92.13,30,56
2024-01-21,P047,88.78,90.16,55,151
2024-01-22,P047,90.92,87.86,37,122
2024-01-23,P047,84.43,80.26,30,265
2024-01-24,P047,90.37,87.2,30,264
2024-01-25,P047,94.14,90.98,29,91
2024-01-26,P047,105.51,101.99,35,119
2024-01-27,P047,87.02,84.52,29,128
2024-01-28,P047,93.66,94.0,25,97
2024-01-29,P047,98.31,93.78,28,196
2024-01-30,P047,98.41,97.01,26,257
2024-01-31,P047,98.74,96.28,33,199
2024-02-01,P047,99.14,95.9,23,224
2024-02-02,P047,89.61,84.3,23,180
2024-02-03,P047,99.41,100.91,25,123
2024-02-04,P047,88.37,87.44,28,188
2024-02-05,P047,88.63,82.3,27,70
2024-02-06,P047,92.54,89.67,19,192
2024-02-07,P047,92.26,81.78,18,260
2024-02-08,P047,89.91,93.16,24,108
2024-02-09,P047,91.11,88.62,34,130
2024-02-10,P047,86.37,79.5,30,223
2024-02-11,P047,94.67,87.98,25,218
2024-02-12,P047,95.65,92.37,38,204
2024-02-13,P047,86.81,84.96,23,250
2024-02-14,P047,91.52,86.54,34,217
2024-02-15,P047,92.07,92.47,27,193
2024-02-16,P047,94.01,91.85,33,171
2024-02-17,P047,91.12,88.64,28,101
2024-02-18,P047,88.72,80.96,25,281
2024-02-19,P047,96.95,90.1,26,155
2024-02-20,P047,91.73,85.71,24,180
2024-02-21,P047,87.48,84.46,28,168
2024-02-22,P047,87.53,83.99,23,286
2024-02-23,P047,89.29,90.56,42,142
2024-02-24,P047,88.28,87.3,30,167
2024-02-25,P047,99.24,94.08,32,188
2024-02-26,P047,95.83,98.63,29,174
2024-02-27,P047,95.01,95.57,23,112
2024-02-28,P047,93.31,94.66,26,289
2024-02-29,P047,99.04,92.15,24,95
2024-01-01,P048,84.75,81.33,59,71
2024-01-02,P048,74.07,75.24,61,210
2024-01-03,P048,81.55,77.39,60,78
2024-01-04,P048,66.74,64.18,70,103
2024-01-05,P048,69.42,67.12,68,200
2024-01-06,P048,79.3,76.86,55,242
2024-01-07,P048,74.06,68.24,42,195
2024-01-08,P048,73.57,72.39,56,103
2024-01-09,P048,74.29,72.38,62,59
2024-01-10,P048,74.63,70.99,64,286
2024-01-11,P048,68.09,70.82,57,179
2024-01-12,P048,70.38,69.31,66,163
2024-01-13,P048,77.47,72.51,64,216
2024-01-14,P048,78.48,81.13,68,248
2024-01-15,P048,80.12,76.38,69,214
2024-01-16,P048,83.28,79.67,57,151
2024-01-17,P048,73.41,67.59,63,269
2024-01-18,P048,77.89,70.88,49,296
2024-01-19,P048,62.49,55.55,69,238
2024-01-20,P048,85.97,86.65,68,102
2024-01-21,P048,78.05,72.88,53,172
2024-01-22,P048,71.68,72.11,65,71
2024-01-23,P048,62.43,58.83,66,79
2024-01-24,P048,76.01,69.98,58,293
2024-01-25,P048,69.27,68.11,72,202
2024-01-26,P048,77.66,73.42,63,119
2024-01-27,P048,77.97,76.98,79,90
2024-01-28,P048,78.95,82.43,76,265
2024-01-29,P048,73.11,68.76,61,76
2024-01-30,P048,72.89,69.97,62,169
2024-01-31,P048,72.3,69.07,54,178
2024-02-01,P048,77.84,74.66,55,77
2024-02-02,P048,70.81,71.68,72,207
2024-02-03,P048,76.47,72.54,62,120
2024-02-04,P048,83.19,79.7,59,75
2024-02-05,P048,71.8,65.48,56,163
2024-02-06,P048,67.61,62.36,66,222
2024-02-07,P048,68.96,64.46,61,64
2024-02-08,P048,81.83,78.37,65,235
2024-02-09,P048,73.86,70.69,60,185
2024-02-10,P048,78.14,74.48,70,213
2024-02-11,P048,79.2,75.85,66,219
2024-02-12,P048,70.69,67.95,52,60
2024-02-13,P048,80.47,79.86,63,235
2024-02-14,P048,73.37,69.58,64,97
2024-02-15,P048,69.22,66.32,65,76
2024-02-16,P048,70.0,72.89,61,203
2024-02-17,P048,76.98,72.93,62,235
2024-02-18,P048,72.21,70.33,56,272
2024-02-19,P048,69.01,68.44,68,154
2024-02-20,P048,66.59,70.14,67,61
2024-02-21,P048,78.06,69.89,62,129
2024-02-22,P048,70.04,71.34,71,161
2024-02-23,P048,73.04,71.41,56,137
2024-02-24,P048,76.03,77.16,52,103
2024-02-25,P048,81.61,80.08,55,181
2024-02-26,P048,72.1,63.61,46,160
2024-02-27,P048,67.08,67.82,65,228
2024-02-28,P048,77.77,75.15,58,168
2024-02-29,P048,86.88,87.97,66,154
2024-01-01,P049,94.18,90.62,80,89
2024-01-02,P049,93.95,86.14,63,216
2024-01-03,P049,85.68,82.22,94,123
2024-01-04,P049,91.87,87.3,77,206
2024-01-05,P049,91.39,81.84,75,82
2024-01-06,P049,97.72,94.72,86,137
2024-01-07,P049,86.77,83.18,84,268
2024-01-08,P049,86.25,81.05,75,107
2024-01-09,P049,85.09,84.11,85,213
2024-01-10,P049,84.19,79.41,84,114
2024-01-11,P049,89.77,87.1,78,222
2024-01-12,P049,91.89,88.87,79,145
2024-01-13,P049,91.58,83.02,67,270
2024-01-14,P049,91.41,87.43,73,164
2024-01-15,P049,96.14,96.46,83,103
2024-01-16,P049,93.45,85.47,72,237
2024-01-17,P049,90.64,86.97,77,52
2024-01-18,P049,94.81,93.92,86,269
2024-01-19,P049,92.97,91.27,83,198
2024-01-20,P049,99.44,95.47,76,289
2024-01-21,P049,94.91,92.95,85,86
2024-01-22,P049,86.78,80.23,63,194
2024-01-23,P049,96.15,94.24,99,126
2024-01-24,P049,82.95,81.79,78,238
2024-01-25,P049,103.55,102.61,83,271
2024-01-26,P049,96.95,99.83,104,277
2024-01-27,P049,89.44,86.35,83,71
2024-01-28,P049,96.15,91.88,86,168
2024-01-29,P049,93.31,90.39,89,105
2024-01-30,P049,98.1,99.02,77,201
2024-01-31,P049,84.6,81.0,95,269
2024-02-01,P049,95.05,93.66,80,100
2024-02-02,P049,90.05,89.85,91,236
2024-02-03,P049,96.18,90.41,77,153
2024-02-04,P049,94.22,93.07,84,290
2024-02-05,P049,97.2,93.03,108,90
2024-02-06,P049,89.42,87.07,76,231
2024-02-07,P049,86.43,81.42,67,188
2024-02-08,P049,91.29,88.68,78,156
2024-02-09,P049,90.57,89.84,74,182
2024-02-10,P049,93.13,93.71,100,209
2024-02-11,P049,92.47,92.72,82,234
2024-02-12,P049,79.55,76.13,83,93
2024-02-13,P049,86.94,84.47,86,294
2024-02-14,P049,90.2,81.12,86,185
2024-02-15,P049,94.54,96.9,70,85
2024-02-16,P049,90.93,89.45,80,237
2024-02-17,P049,91.04,88.77,90,282
2024-02-18,P049,95.71,92.03,82,228
2024-02-19,P049,86.94,83.58,89,123
2024-02-20,P049,85.05,81.42,83,113
2024-02-21,P049,94.43,91.55,73,86
2024-02-22,P049,95.35,87.32,77,183
2024-02-23,P049,99.12,95.06,84,296
2024-02-24,P049,84.11,85.62,86,243
2024-02-25,P049,89.68,82.34,88,70
2024-02-26,P049,96.58,94.81,79,277
2024-02-27,P049,91.07,84.11,92,166
2024-02-28,P049,94.79,90.98,88,92
2024-02-29,P049,92.81,90.64,86,223
2024-01-01,P050,77.05,72.97,23,89
2024-01-02,P050,79.23,77.18,27,134
2024-01-03,P050,72.02,69.87,31,251
2024-01-04,P050,75.52,73.58,22,73
2024-01-05,P050,75.11,75.04,29,80
2024-01-06,P050,84.66,85.82,34,146
2024-01-07,P050,80.99,73.78,18,66
2024-01-08,P050,77.79,77.35,27,198
2024-01-09,P050,78.94,74.98,25,92
2024-01-10,P050,75.87,76.19,28,208
2024-01-11,P050,73.81,71.99,25,267
2024-01-12,P050,77.55,77.66,27,112
2024-01-13,P050,77.27,75.71,20,265
2024-01-14,P050,90.68,90.54,34,296
2024-01-15,P050,73.39,69.94,24,250
2024-01-16,P050,81.21,77.37,15,161
2024-01-17,P050,90.78,87.89,22,69
2024-01-18,P050,78.6,76.76,17,107
2024-01-19,P050,89.05,82.47,27,162
2024-01-20,P050,90.95,88.2,21,170
2024-01-21,P050,82.66,75.3,25,104
2024-01-22,P050,85.47,81.99,25,236
2024-01-23,P050,86.61,85.82,34,199
2024-01-24,P050,83.28,79.28,26,297
2024-01-25,P050,84.13,83.66,23,163
2024-01-26,P050,76.43,75.09,27,212
2024-01-27,P050,80.09,78.84,26,295
2024-01-28,P050,82.7,81.16,23,129
2024-01-29,P050,76.74,73.44,24,75
2024-01-30,P050,78.56,75.35,19,267
2024-01-31,P050,83.22,87.5,30,115
2024-02-01,P050,72.09,70.08,22,55
2024-02-02,P050,75.83,69.58,21,70
2024-02-03,P050,82.43,78.65,21,223
2024-02-04,P050,78.38,79.5,26,208
2024-02-05,P050,68.92,67.35,21,74
2024-02-06,P050,85.66,78.69,22,146
2024-02-07,P050,90.94,88.2,22,176
2024-02-08,P050,75.69,70.24,24,122
2024-02-09,P050,85.98,83.37,22,163
2024-02-10,P050,76.9,76.27,22,219
2024-02-11,P050,81.71,79.26,19,216
2024-02-12,P050,76.64,72.2,24,254
2024-02-13,P050,79.54,74.32,15,124
2024-02-14,P050,78.85,76.55,26,165
2024-02-15,P050,82.15,83.3,25,280
2024-02-16,P050,79.83,74.54,16,176
2024-02-17,P050,77.07,78.46,21,104
2024-02-18,P050,78.78,74.01,20,267
2024-02-19,P050,86.62,81.03,18,75
2024-02-20,P050,81.41,78.68,20,216
2024-02-21,P050,79.45,77.23,26,121
2024-02-22,P050,83.24,79.21,19,69
2024-02-23,P050,76.4,73.21,30,188
2024-02-24,P050,74.11,69.27,15,149
2024-02-25,P050,79.1,83.13,37,224
2024-02-26,P050,72.55,70.96,24,137
2024-02-27,P050,82.67,81.04,25,254
2024-02-28,P050,93.56,93.96,34,218
2024-02-29,P050,75.51,71.06,20,93
